Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
27,Brighton & Hove Albion,Aston Villa,1,Robert Sánchez,34,Joel Veltman,5,Lewis Dunk,3,Marc Cucurella,2,Tariq Lamptey,15,Jakub Moder,8,Yves Bissouma,10,Alexis Mac Allister,20,Solly March,9,Neal Maupay,11,Leandro Trossard,11,Ollie Watkins,20,Danny Ings,23,Philippe Coutinho,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
27,Everton,Manchester City,1,Jordan Pickford,23,Seamus Coleman,4,Mason Holgate,5,Michael Keane,2,Jonjoe Kenny,16,Abdoulaye Doucouré,6,Allan,30,Donny van de Beek,17,Alex Iwobi,7,Richarlison,24,Anthony Gordon,7,Raheem Sterling,20,Bernardo Silva,47,Phil Foden,8,Ilkay Gündogan,16,Rodri,17,Kevin De Bruyne,27,Joao Cancelo,14,Aymeric Laporte,3,Ruben Dias,5,John Stones,31,Ederson Moraes
27,West Ham United,Wolverhampton Wanderers,1,Lukasz Fabianski,31,Ben Johnson,15,Craig Dawson,4,Kurt Zouma,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,10,Manuel Lanzini,8,Pablo Fornals,9,Michail Antonio,17,Fabio Silva,26,Hee-Chan Hwang,11,Trincao,5,Fernando Marcal,8,Ruben Neves,32,Leander Dendoncker,2,Ki-Jana Hoever,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
27,Arsenal,Liverpool,32,Aaron Ramsdale,17,Cédric Soares,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,35,Gabriel Martinelli,9,Alexandre Lacazette,23,Luis Diaz,20,Diogo Jota,10,Sadio Mané,6,Thiago Alcántara,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
27,Chelsea,Leicester City,16,Edouard Mendy,14,Trevoh Chalobah,6,Thiago Silva,2,Antonio Rüdiger,24,Reece James,5,Jorginho,7,N'Golo Kanté,3,Marcos Alonso,22,Hakim Ziyech,10,Christian Pulisic,9,Romelu Lukaku,14,Kelechi Iheanacho,9,Jamie Vardy,33,Luke Thomas,22,Kiernan Dewsbury-Hall,10,James Maddison,27,Timothy Castagne,24,Nampalys Mendy,18,Daniel Amartey,3,Wesley Fofana,6,Jonny Evans,1,Kasper Schmeichel
28,Leicester City,Leeds United,1,Kasper Schmeichel,20,Hamza Choudhury,18,Daniel Amartey,4,Caglar Söyüncü,33,Luke Thomas,8,Youri Tielemans,25,Wilfred Ndidi,22,Kiernan Dewsbury-Hall,11,Marc Albrighton,9,Jamie Vardy,7,Harvey Barnes,20,Daniel James,22,Jack Harrison,19,Rodrigo,10,Raphinha,5,Robin Koch,43,Mateusz Klich,3,Junior Firpo,21,Pascal Struijk,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
28,Aston Villa,Southampton,1,Emiliano Martinez,2,Matty Cash,16,Calum Chambers,5,Tyrone Mings,18,Ashley Young,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,11,Ollie Watkins,20,Danny Ings,23,Philippe Coutinho,18,Armando Broja,10,Che Adams,24,Mohamed Elyounoussi,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,15,Romain Perraud,5,Jack Stephens,35,Jan Bednarek,21,Valentino Livramento,44,Fraser Forster
28,Burnley,Chelsea,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,22,Nathan Collins,3,Charlie Taylor,17,Aaron Lennon,18,Ashley Westwood,8,Josh Brownhill,11,Dwight McNeil,19,Jay Rodriguez,9,Wout Weghorst,29,Kai Havertz,10,Christian Pulisic,19,Mason Mount,17,Saul Niguez,5,Jorginho,7,N'Golo Kanté,24,Reece James,2,Antonio Rüdiger,6,Thiago Silva,14,Trevoh Chalobah,16,Edouard Mendy
28,Newcastle United,Brighton & Hove Albion,1,Martin Dubravka,17,Emil Krafth,5,Fabian Schär,33,Daniel Burn,13,Matt Targett,28,Joseph Willock,8,Jonjo Shelvey,7,Joelinton,23,Jacob Murphy,20,Chris Wood,21,Ryan Fraser,11,Leandro Trossard,18,Danny Welbeck,3,Marc Cucurella,15,Jakub Moder,17,Steven Alzate,13,Pascal Gross,2,Tariq Lamptey,5,Lewis Dunk,24,Shane Duffy,34,Joel Veltman,1,Robert Sánchez
28,Norwich City,Brentford,1,Tim Krul,3,Sam Byram,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,8,Billy Gilmour,16,Mathias Normann,23,Kenny McLean,24,Joshua Sargent,22,Teemu Pukki,17,Milot Rashica,17,Ivan Toney,19,Bryan Mbeumo,7,Sergi Canos,21,Christian Eriksen,6,Christian Nørgaard,27,Vitaly Janelt,3,Rico Henry,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,1,David Raya
28,Wolverhampton Wanderers,Crystal Palace,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,2,Ki-Jana Hoever,28,Joao Moutinho,8,Ruben Neves,5,Fernando Marcal,7,Pedro Neto,26,Hee-Chan Hwang,10,Daniel Podence,11,Wilfried Zaha,14,Jean-Philippe Mateta,7,Michael Olise,15,Jeffrey Schlupp,8,Cheikhou Kouyaté,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,17,Nathaniel Clyne,13,Vicente Guaita
28,Liverpool,West Ham United,1,Alisson Becker,66,Trent Alexander-Arnold,5,Ibrahima Konaté,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,8,Naby Keita,11,Mohamed Salah,10,Sadio Mané,23,Luis Diaz,9,Michail Antonio,11,Nikola Vlasic,8,Pablo Fornals,20,Jarrod Bowen,10,Manuel Lanzini,28,Tomas Soucek,3,Aaron Cresswell,4,Kurt Zouma,15,Craig Dawson,31,Ben Johnson,1,Lukasz Fabianski
28,Watford,Arsenal,1,Ben Foster,21,Kiko,15,Craig Cathcart,22,Samir,14,Hassane Kamara,19,Moussa Sissoko,6,Imran Louza,8,Tom Cleverley,29,Juan Hernández,25,Emmanuel Dennis,10,Joao Pedro,9,Alexandre Lacazette,35,Gabriel Martinelli,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,3,Kieran Tierney,6,Gabriel,4,Ben White,17,Cédric Soares,32,Aaron Ramsdale
28,Manchester City,Manchester United,31,Ederson Moraes,2,Kyle Walker,5,John Stones,14,Aymeric Laporte,27,Joao Cancelo,17,Kevin De Bruyne,16,Rodri,20,Bernardo Silva,26,Riyad Mahrez,47,Phil Foden,10,Jack Grealish,18,Bruno Fernandes,25,Jadon Sancho,6,Paul Pogba,36,Anthony Elanga,17,Fred,39,Scott McTominay,27,Alex Telles,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
28,Tottenham Hotspur,Everton,1,Hugo Lloris,4,Cristian Romero,15,Eric Dier,33,Ben Davies,2,Matt Doherty,30,Rodrigo Bentancur,5,Pierre-Emile Højbjerg,19,Ryan Sessegnon,21,Dejan Kulusevski,7,Heung-Min Son,10,Harry Kane,7,Richarlison,9,Dominic Calvert-Lewin,2,Jonjoe Kenny,30,Donny van de Beek,6,Allan,16,Abdoulaye Doucouré,24,Anthony Gordon,5,Michael Keane,4,Mason Holgate,23,Seamus Coleman,1,Jordan Pickford
29,Brighton & Hove Albion,Liverpool,1,Robert Sánchez,2,Tariq Lamptey,34,Joel Veltman,5,Lewis Dunk,3,Marc Cucurella,8,Yves Bissouma,17,Steven Alzate,20,Solly March,10,Alexis Mac Allister,11,Leandro Trossard,9,Neal Maupay,23,Luis Diaz,10,Sadio Mané,11,Mohamed Salah,8,Naby Keita,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
29,Brentford,Burnley,1,David Raya,20,Kristoffer Ajer,18,Pontus Jansson,5,Ethan Pinnock,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,21,Christian Eriksen,19,Bryan Mbeumo,7,Sergi Canos,17,Ivan Toney,9,Wout Weghorst,20,Maxwel Cornet,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,17,Aaron Lennon,3,Charlie Taylor,22,Nathan Collins,5,James Tarkowski,14,Connor Roberts,1,Nick Pope
29,Manchester United,Tottenham Hotspur,1,David De Gea,20,Diogo Dalot,19,Raphaël Varane,5,Harry Maguire,27,Alex Telles,17,Fred,31,Nemanja Matic,10,Marcus Rashford,6,Paul Pogba,25,Jadon Sancho,7,Cristiano Ronaldo,10,Harry Kane,7,Heung-Min Son,21,Dejan Kulusevski,3,Sergio Reguilon,5,Pierre-Emile Højbjerg,30,Rodrigo Bentancur,2,Matt Doherty,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
29,Chelsea,Newcastle United,16,Edouard Mendy,14,Trevoh Chalobah,4,Andreas Christensen,2,Antonio Rüdiger,31,Malang Sarr,7,N'Golo Kanté,5,Jorginho,19,Mason Mount,22,Hakim Ziyech,29,Kai Havertz,11,Timo Werner,20,Chris Wood,23,Jacob Murphy,39,Bruno Guimaraes,36,Sean Longstaff,24,Miguel Almiron,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,6,Jamaal Lascelles,19,Javier Manquillo,1,Martin Dubravka
29,Everton,Wolverhampton Wanderers,1,Jordan Pickford,2,Jonjoe Kenny,4,Mason Holgate,22,Ben Godfrey,23,Seamus Coleman,16,Abdoulaye Doucouré,30,Donny van de Beek,19,Vitalii Mykolenko,24,Anthony Gordon,11,Demarai Gray,7,Richarlison,9,Raul Jiménez,26,Hee-Chan Hwang,5,Fernando Marcal,8,Ruben Neves,32,Leander Dendoncker,28,Joao Moutinho,19,Jonny,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
29,Leeds United,Norwich City,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,21,Pascal Struijk,15,Stuart Dallas,4,Adam Forshaw,43,Mateusz Klich,20,Daniel James,19,Rodrigo,10,Raphinha,9,Patrick Bamford,17,Milot Rashica,22,Teemu Pukki,24,Joshua Sargent,23,Kenny McLean,20,Pierre Lees-Melou,7,Lukas Rupp,21,Brandon Williams,4,Ben Gibson,15,Ozan Kabak,2,Max Aarons,1,Tim Krul
29,Southampton,Watford,44,Fraser Forster,2,Kyle Walker-Peters,35,Jan Bednarek,22,Mohammed Salisu,15,Romain Perraud,20,William Smallbone,8,James Ward-Prowse,6,Oriol Romeu,24,Mohamed Elyounoussi,17,Stuart Armstrong,10,Che Adams,10,Joao Pedro,25,Emmanuel Dennis,29,Juan Hernández,33,Juraj Kucka,6,Imran Louza,19,Moussa Sissoko,14,Hassane Kamara,22,Samir,27,Christian Kabasele,21,Kiko,1,Ben Foster
29,West Ham United,Aston Villa,1,Lukasz Fabianski,31,Ben Johnson,15,Craig Dawson,4,Kurt Zouma,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,10,Manuel Lanzini,8,Pablo Fornals,9,Michail Antonio,22,Said Benrahma,11,Ollie Watkins,20,Danny Ings,23,Philippe Coutinho,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,16,Calum Chambers,2,Matty Cash,1,Emiliano Martinez
29,Arsenal,Leicester City,32,Aaron Ramsdale,17,Cédric Soares,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,35,Gabriel Martinelli,9,Alexandre Lacazette,14,Kelechi Iheanacho,7,Harvey Barnes,10,James Maddison,11,Marc Albrighton,22,Kiernan Dewsbury-Hall,24,Nampalys Mendy,33,Luke Thomas,4,Caglar Söyüncü,18,Daniel Amartey,21,Ricardo Pereira,1,Kasper Schmeichel
29,Crystal Palace,Manchester City,13,Vicente Guaita,17,Nathaniel Clyne,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,8,Cheikhou Kouyaté,15,Jeffrey Schlupp,7,Michael Olise,23,Conor Gallagher,11,Wilfried Zaha,14,Jean-Philippe Mateta,10,Jack Grealish,47,Phil Foden,26,Riyad Mahrez,20,Bernardo Silva,16,Rodri,17,Kevin De Bruyne,27,Joao Cancelo,14,Aymeric Laporte,5,John Stones,2,Kyle Walker,31,Ederson Moraes
30,Norwich City,Chelsea,1,Tim Krul,6,Christoph Zimmermann,5,Grant Hanley,15,Ozan Kabak,2,Max Aarons,20,Pierre Lees-Melou,16,Mathias Normann,23,Kenny McLean,21,Brandon Williams,24,Joshua Sargent,22,Teemu Pukki,29,Kai Havertz,11,Timo Werner,19,Mason Mount,17,Saul Niguez,8,Mateo Kovacic,5,Jorginho,28,César Azpilicueta,4,Andreas Christensen,6,Thiago Silva,14,Trevoh Chalobah,16,Edouard Mendy
30,Wolverhampton Wanderers,Leeds United,1,José Sá,15,Willy Boly,16,Conor Coady,27,Romain Saiss,19,Jonny,8,Ruben Neves,28,Joao Moutinho,3,Rayan Ait Nouri,32,Leander Dendoncker,10,Daniel Podence,9,Raul Jiménez,9,Patrick Bamford,22,Jack Harrison,19,Rodrigo,20,Daniel James,4,Adam Forshaw,43,Mateusz Klich,15,Stuart Dallas,21,Pascal Struijk,14,Diego Llorente,2,Luke Ayling,1,Illan Meslier
30,Aston Villa,Arsenal,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,18,Ashley Young,41,Jacob Ramsey,6,Douglas Luiz,7,John McGinn,10,Emiliano Buendia,11,Ollie Watkins,23,Philippe Coutinho,9,Alexandre Lacazette,10,Emile Smith Rowe,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,3,Kieran Tierney,6,Gabriel,4,Ben White,17,Cédric Soares,1,Bernd Leno
30,Leicester City,Brentford,1,Kasper Schmeichel,2,James Justin,18,Daniel Amartey,4,Caglar Söyüncü,27,Timothy Castagne,8,Youri Tielemans,24,Nampalys Mendy,22,Kiernan Dewsbury-Hall,10,James Maddison,7,Harvey Barnes,14,Kelechi Iheanacho,17,Ivan Toney,11,Yoane Wissa,19,Bryan Mbeumo,27,Vitaly Janelt,6,Christian Nørgaard,8,Mathias Jensen,3,Rico Henry,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,1,David Raya
30,Tottenham Hotspur,West Ham United,1,Hugo Lloris,4,Cristian Romero,15,Eric Dier,33,Ben Davies,2,Matt Doherty,30,Rodrigo Bentancur,5,Pierre-Emile Højbjerg,3,Sergio Reguilon,21,Dejan Kulusevski,7,Heung-Min Son,10,Harry Kane,9,Michail Antonio,10,Manuel Lanzini,22,Said Benrahma,26,Arthur Masuaku,41,Declan Rice,28,Tomas Soucek,31,Ben Johnson,3,Aaron Cresswell,15,Craig Dawson,4,Kurt Zouma,1,Lukasz Fabianski
30,Liverpool,Manchester United,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,6,Thiago Alcántara,11,Mohamed Salah,10,Sadio Mané,23,Luis Diaz,10,Marcus Rashford,18,Bruno Fernandes,36,Anthony Elanga,20,Diogo Dalot,31,Nemanja Matic,6,Paul Pogba,29,Aaron Wan-Bissaka,5,Harry Maguire,4,Phil Jones,2,Victor Nilsson Lindelöf,1,David De Gea
30,Newcastle United,Crystal Palace,1,Martin Dubravka,17,Emil Krafth,5,Fabian Schär,33,Daniel Burn,13,Matt Targett,39,Bruno Guimaraes,8,Jonjo Shelvey,7,Joelinton,24,Miguel Almiron,20,Chris Wood,10,Allan Saint-Maximin,22,Odsonne Edouard,11,Wilfried Zaha,23,Conor Gallagher,7,Michael Olise,15,Jeffrey Schlupp,8,Cheikhou Kouyaté,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,17,Nathaniel Clyne,13,Vicente Guaita
30,Manchester City,Brighton & Hove Albion,31,Ederson Moraes,27,Joao Cancelo,5,John Stones,14,Aymeric Laporte,6,Nathan Aké,17,Kevin De Bruyne,16,Rodri,8,Ilkay Gündogan,26,Riyad Mahrez,47,Phil Foden,20,Bernardo Silva,18,Danny Welbeck,13,Pascal Gross,20,Solly March,25,Moisés Caicedo,10,Alexis Mac Allister,12,Enock Mwepu,2,Tariq Lamptey,3,Marc Cucurella,5,Lewis Dunk,34,Joel Veltman,1,Robert Sánchez
30,Burnley,Southampton,1,Nick Pope,14,Connor Roberts,22,Nathan Collins,5,James Tarkowski,3,Charlie Taylor,11,Dwight McNeil,4,Jack Cork,8,Josh Brownhill,20,Maxwel Cornet,9,Wout Weghorst,19,Jay Rodriguez,18,Armando Broja,17,Stuart Armstrong,24,Mohamed Elyounoussi,15,Romain Perraud,6,Oriol Romeu,8,James Ward-Prowse,2,Kyle Walker-Peters,35,Jan Bednarek,4,Lyanco,43,Yan Valery,44,Fraser Forster
30,Watford,Everton,1,Ben Foster,2,Jeremy Ngakia,27,Christian Kabasele,22,Samir,11,Adam Masina,19,Moussa Sissoko,39,Edo Kayembe,16,Dan Gosling,12,Ken Sema,10,Joao Pedro,28,Samuel Kalu,7,Richarlison,11,Demarai Gray,8,Fabian Delph,16,Abdoulaye Doucouré,24,Anthony Gordon,19,Vitalii Mykolenko,4,Mason Holgate,5,Michael Keane,23,Seamus Coleman,17,Alex Iwobi,1,Jordan Pickford
31,Liverpool,Watford,1,Alisson Becker,12,Joseph Gomez,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,17,Curtis Jones,14,Jordan Henderson,6,Thiago Alcántara,11,Mohamed Salah,9,Roberto Firmino,20,Diogo Jota,10,Joao Pedro,29,Juan Hernández,33,Juraj Kucka,19,Moussa Sissoko,23,Ismaila Sarr,6,Imran Louza,14,Hassane Kamara,22,Samir,27,Christian Kabasele,21,Kiko,1,Ben Foster
31,Brighton & Hove Albion,Norwich City,1,Robert Sánchez,34,Joel Veltman,5,Lewis Dunk,3,Marc Cucurella,13,Pascal Gross,2,Tariq Lamptey,11,Leandro Trossard,10,Alexis Mac Allister,20,Solly March,9,Neal Maupay,18,Danny Welbeck,17,Milot Rashica,22,Teemu Pukki,23,Kenny McLean,20,Pierre Lees-Melou,8,Billy Gilmour,16,Mathias Normann,30,Dimitrios Giannoulis,4,Ben Gibson,5,Grant Hanley,3,Sam Byram,1,Tim Krul
31,Burnley,Manchester City,1,Nick Pope,14,Connor Roberts,28,Kevin Long,5,James Tarkowski,3,Charlie Taylor,17,Aaron Lennon,18,Ashley Westwood,4,Jack Cork,8,Josh Brownhill,11,Dwight McNeil,9,Wout Weghorst,10,Jack Grealish,47,Phil Foden,7,Raheem Sterling,8,Ilkay Gündogan,16,Rodri,17,Kevin De Bruyne,27,Joao Cancelo,6,Nathan Aké,14,Aymeric Laporte,2,Kyle Walker,31,Ederson Moraes
31,Chelsea,Brentford,16,Edouard Mendy,28,César Azpilicueta,6,Thiago Silva,2,Antonio Rüdiger,3,Marcos Alonso,19,Mason Mount,12,Ruben Loftus-Cheek,7,N'Golo Kanté,22,Hakim Ziyech,29,Kai Havertz,11,Timo Werner,17,Ivan Toney,19,Bryan Mbeumo,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,21,Christian Eriksen,30,Mads Roerslev,5,Ethan Pinnock,18,Pontus Jansson,20,Kristoffer Ajer,1,David Raya
31,Leeds United,Southampton,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,6,Liam Cooper,15,Stuart Dallas,43,Mateusz Klich,4,Adam Forshaw,10,Raphinha,19,Rodrigo,22,Jack Harrison,20,Daniel James,18,Armando Broja,10,Che Adams,24,Mohamed Elyounoussi,27,Ibrahima Diallo,6,Oriol Romeu,8,James Ward-Prowse,2,Kyle Walker-Peters,22,Mohammed Salisu,35,Jan Bednarek,21,Valentino Livramento,44,Fraser Forster
31,Wolverhampton Wanderers,Aston Villa,1,José Sá,15,Willy Boly,16,Conor Coady,23,Max Kilman,19,Jonny,32,Leander Dendoncker,28,Joao Moutinho,5,Fernando Marcal,11,Trincao,10,Daniel Podence,17,Fabio Silva,11,Ollie Watkins,23,Philippe Coutinho,31,Leon Bailey,41,Jacob Ramsey,8,Morgan Sanson,7,John McGinn,27,Lucas Digne,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
31,Manchester United,Leicester City,1,David De Gea,20,Diogo Dalot,5,Harry Maguire,19,Raphaël Varane,23,Luke Shaw,39,Scott McTominay,17,Fred,36,Anthony Elanga,6,Paul Pogba,25,Jadon Sancho,18,Bruno Fernandes,14,Kelechi Iheanacho,7,Harvey Barnes,22,Kiernan Dewsbury-Hall,10,James Maddison,24,Nampalys Mendy,8,Youri Tielemans,27,Timothy Castagne,6,Jonny Evans,3,Wesley Fofana,2,James Justin,1,Kasper Schmeichel
31,West Ham United,Everton,1,Lukasz Fabianski,24,Ryan Fredericks,15,Craig Dawson,4,Kurt Zouma,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,22,Said Benrahma,8,Pablo Fornals,9,Michail Antonio,7,Richarlison,9,Dominic Calvert-Lewin,11,Demarai Gray,17,Alex Iwobi,4,Mason Holgate,16,Abdoulaye Doucouré,19,Vitalii Mykolenko,22,Ben Godfrey,5,Michael Keane,2,Jonjoe Kenny,1,Jordan Pickford
31,Tottenham Hotspur,Newcastle United,1,Hugo Lloris,4,Cristian Romero,15,Eric Dier,33,Ben Davies,12,Emerson Royal,30,Rodrigo Bentancur,5,Pierre-Emile Højbjerg,2,Matt Doherty,21,Dejan Kulusevski,10,Harry Kane,7,Heung-Min Son,10,Allan Saint-Maximin,20,Chris Wood,21,Ryan Fraser,7,Joelinton,8,Jonjo Shelvey,28,Joseph Willock,13,Matt Targett,33,Daniel Burn,5,Fabian Schär,19,Javier Manquillo,1,Martin Dubravka
31,Crystal Palace,Arsenal,13,Vicente Guaita,17,Nathaniel Clyne,16,Joachim Andersen,6,Marc Guehi,3,Tyrick Mitchell,23,Conor Gallagher,8,Cheikhou Kouyaté,15,Jeffrey Schlupp,9,Jordan Ayew,14,Jean-Philippe Mateta,11,Wilfried Zaha,9,Alexandre Lacazette,10,Emile Smith Rowe,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,20,Nuno Tavares,6,Gabriel,4,Ben White,17,Cédric Soares,32,Aaron Ramsdale
32,Newcastle United,Wolverhampton Wanderers,1,Martin Dubravka,17,Emil Krafth,5,Fabian Schär,33,Daniel Burn,13,Matt Targett,39,Bruno Guimaraes,8,Jonjo Shelvey,7,Joelinton,21,Ryan Fraser,20,Chris Wood,10,Allan Saint-Maximin,26,Hee-Chan Hwang,17,Fabio Silva,11,Trincao,5,Fernando Marcal,28,Joao Moutinho,39,Luke Cundle,19,Jonny,23,Max Kilman,16,Conor Coady,15,Willy Boly,1,José Sá
32,Everton,Manchester United,1,Jordan Pickford,23,Seamus Coleman,5,Michael Keane,22,Ben Godfrey,19,Vitalii Mykolenko,6,Allan,8,Fabian Delph,24,Anthony Gordon,17,Alex Iwobi,7,Richarlison,9,Dominic Calvert-Lewin,7,Cristiano Ronaldo,10,Marcus Rashford,18,Bruno Fernandes,25,Jadon Sancho,31,Nemanja Matic,17,Fred,27,Alex Telles,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
32,Arsenal,Brighton & Hove Albion,32,Aaron Ramsdale,17,Cédric Soares,4,Ben White,6,Gabriel,34,Granit Xhaka,23,Albert Sambi Lokonga,8,Martin Ødegaard,7,Bukayo Saka,10,Emile Smith Rowe,35,Gabriel Martinelli,9,Alexandre Lacazette,18,Danny Welbeck,11,Leandro Trossard,10,Alexis Mac Allister,8,Yves Bissouma,25,Moisés Caicedo,13,Pascal Gross,12,Enock Mwepu,3,Marc Cucurella,5,Lewis Dunk,34,Joel Veltman,1,Robert Sánchez
32,Southampton,Chelsea,44,Fraser Forster,21,Valentino Livramento,35,Jan Bednarek,22,Mohammed Salisu,2,Kyle Walker-Peters,17,Stuart Armstrong,8,James Ward-Prowse,6,Oriol Romeu,24,Mohamed Elyounoussi,9,Adam Armstrong,10,Che Adams,29,Kai Havertz,11,Timo Werner,19,Mason Mount,3,Marcos Alonso,8,Mateo Kovacic,7,N'Golo Kanté,12,Ruben Loftus-Cheek,2,Antonio Rüdiger,6,Thiago Silva,4,Andreas Christensen,16,Edouard Mendy
32,Watford,Leeds United,1,Ben Foster,21,Kiko,27,Christian Kabasele,22,Samir,14,Hassane Kamara,19,Moussa Sissoko,6,Imran Louza,33,Juraj Kucka,23,Ismaila Sarr,10,Joao Pedro,29,Juan Hernández,20,Daniel James,22,Jack Harrison,19,Rodrigo,10,Raphinha,5,Robin Koch,43,Mateusz Klich,15,Stuart Dallas,6,Liam Cooper,14,Diego Llorente,2,Luke Ayling,1,Illan Meslier
32,Aston Villa,Tottenham Hotspur,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,27,Lucas Digne,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,23,Philippe Coutinho,20,Danny Ings,11,Ollie Watkins,7,Heung-Min Son,10,Harry Kane,21,Dejan Kulusevski,2,Matt Doherty,5,Pierre-Emile Højbjerg,30,Rodrigo Bentancur,12,Emerson Royal,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
32,Brentford,West Ham United,1,David Raya,20,Kristoffer Ajer,22,Mathias Jørgensen,5,Ethan Pinnock,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,21,Christian Eriksen,19,Bryan Mbeumo,11,Yoane Wissa,17,Ivan Toney,9,Michail Antonio,8,Pablo Fornals,10,Manuel Lanzini,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,3,Aaron Cresswell,4,Kurt Zouma,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
32,Leicester City,Crystal Palace,1,Kasper Schmeichel,2,James Justin,18,Daniel Amartey,4,Caglar Söyüncü,33,Luke Thomas,8,Youri Tielemans,24,Nampalys Mendy,22,Kiernan Dewsbury-Hall,10,James Maddison,29,Patson Daka,37,Ademola Lookman,14,Jean-Philippe Mateta,11,Wilfried Zaha,23,Conor Gallagher,9,Jordan Ayew,15,Jeffrey Schlupp,8,Cheikhou Kouyaté,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,17,Nathaniel Clyne,13,Vicente Guaita
32,Norwich City,Burnley,1,Tim Krul,3,Sam Byram,5,Grant Hanley,4,Ben Gibson,30,Dimitrios Giannoulis,23,Kenny McLean,16,Mathias Normann,10,Kieran Dowell,20,Pierre Lees-Melou,17,Milot Rashica,22,Teemu Pukki,9,Wout Weghorst,19,Jay Rodriguez,20,Maxwel Cornet,8,Josh Brownhill,18,Ashley Westwood,17,Aaron Lennon,3,Charlie Taylor,5,James Tarkowski,22,Nathan Collins,2,Matthew Lowton,1,Nick Pope
