Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
22,Leicester City,Southampton,1,Kasper Schmeichel,21,Ricardo Pereira,4,Caglar Söyüncü,6,Jonny Evans,3,Ben Chilwell,20,Hamza Choudhury,17,Ayoze Pérez,26,Dennis Praet,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,7,Shane Long,9,Danny Ings,22,Nathan Redmond,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,17,Stuart Armstrong,21,Ryan Bertrand,35,Jan Bednarek,5,Jack Stephens,2,Cédric Soares,1,Alex McCarthy
22,Manchester United,Norwich City,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,53,Brandon Williams,17,Fred,31,Nemanja Matic,8,Juan Mata,15,Andreas Pereira,10,Marcus Rashford,9,Anthony Martial,35,Adam Idah,14,Todd Cantwell,23,Kenny McLean,17,Emiliano Buendia,8,Mario Vrancic,27,Alexander Tettey,3,Sam Byram,5,Grant Hanley,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
22,Wolverhampton Wanderers,Newcastle United,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,7,Pedro Neto,12,Dwight Gayle,24,Miguel Almiron,36,Sean Longstaff,43,Matthew Longstaff,9,Joelinton,15,Jetro Willems,3,Paul Dummett,18,Federico Fernández,2,Ciaran Clark,14,Isaac Hayden,1,Martin Dubravka
22,Tottenham Hotspur,Liverpool,22,Paulo Gazzaniga,39,Japhet Tanganga,4,Toby Alderweireld,6,Davinson Sánchez,3,Danny Rose,24,Serge Aurier,23,Christian Eriksen,8,Harry Winks,7,Heung-Min Son,27,Lucas Moura,20,Dele Alli,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,15,Alex Oxlade-Chamberlain,26,Andrew Robertson,4,Virgil van Dijk,12,Joseph Gomez,66,Trent Alexander-Arnold,1,Alisson Becker
22,AFC Bournemouth,Watford,42,Mark Travers,15,Adam Smith,2,Simon Francis,3,Steve Cook,5,Nathan Aké,22,Harry Wilson,4,Dan Gosling,8,Jefferson Lerma,24,Ryan Fraser,13,Callum Wilson,9,Dominic Solanke,9,Troy Deeney,7,Gerard Deulofeu,16,Abdoulaye Doucouré,23,Ismaila Sarr,29,Étienne Capoue,14,Nathaniel Chalobah,11,Adam Masina,15,Craig Cathcart,4,Craig Dawson,6,Adrian Mariappa,26,Ben Foster
22,Aston Villa,Manchester City,25,Ørjan Håskjold Nyland,15,Ezri Konsa,40,Tyrone Mings,30,Kortney Hause,27,Ahmed El Mohamady,4,Danny Drinkwater,6,Douglas Luiz,14,Conor Hourihane,3,Neil Taylor,10,Jack Grealish,21,Anwar El-Ghazi,9,Gabriel Jesus,10,Sergio Agüero,26,Riyad Mahrez,21,David Silva,16,Rodri,17,Kevin De Bruyne,22,Benjamin Mendy,25,Fernandinho,5,John Stones,27,Joao Cancelo,31,Ederson Moraes
23,Watford,Tottenham Hotspur,26,Ben Foster,6,Adrian Mariappa,4,Craig Dawson,15,Craig Cathcart,11,Adam Masina,14,Nathaniel Chalobah,29,Étienne Capoue,23,Ismaila Sarr,16,Abdoulaye Doucouré,7,Gerard Deulofeu,9,Troy Deeney,27,Lucas Moura,7,Heung-Min Son,20,Dele Alli,11,Erik Lamela,8,Harry Winks,18,Giovani Lo Celso,39,Japhet Tanganga,5,Jan Vertonghen,4,Toby Alderweireld,24,Serge Aurier,22,Paulo Gazzaniga
23,Arsenal,Sheffield United,1,Bernd Leno,15,Ainsley Maitland-Niles,20,Shkodran Mustafi,23,David Luiz,77,Bukayo Saka,11,Lucas Torreira,34,Granit Xhaka,19,Nicolas Pépé,10,Mesut Özil,35,Gabriel Martinelli,9,Alexandre Lacazette,22,Lys Mousset,9,Oliver McBurnie,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
23,Brighton & Hove Albion,Aston Villa,1,Mathew Ryan,46,Steven Alzate,15,Adam Webster,5,Lewis Dunk,30,Bernardo,18,Aaron Mooy,24,Davy Pröpper,6,Dale Stephens,11,Leandro Trossard,44,Aaron Connolly,7,Neal Maupay,10,Jack Grealish,21,Anwar El-Ghazi,17,Trezeguet,18,Matt Targett,11,Marvelous Nakamba,4,Danny Drinkwater,24,Frédéric Guilbert,30,Kortney Hause,40,Tyrone Mings,15,Ezri Konsa,29,Pepe Reina
23,Manchester City,Crystal Palace,31,Ederson Moraes,27,Joao Cancelo,5,John Stones,25,Fernandinho,22,Benjamin Mendy,17,Kevin De Bruyne,8,Ilkay Gündogan,21,David Silva,7,Raheem Sterling,10,Sergio Agüero,20,Bernardo Silva,20,Cenk Tosun,9,Jordan Ayew,11,Wilfried Zaha,18,James McArthur,22,James McCarthy,8,Cheikhou Kouyaté,44,Jairo Riedewald,24,Gary Cahill,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
23,Norwich City,AFC Bournemouth,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,4,Ben Godfrey,3,Sam Byram,27,Alexander Tettey,23,Kenny McLean,17,Emiliano Buendia,25,Ondrej Duda,14,Todd Cantwell,22,Teemu Pukki,24,Ryan Fraser,13,Callum Wilson,22,Harry Wilson,4,Dan Gosling,8,Jefferson Lerma,29,Philip Billing,21,Diego Rico,5,Nathan Aké,3,Steve Cook,15,Adam Smith,12,Aaron Ramsdale
23,Southampton,Wolverhampton Wanderers,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,17,Stuart Armstrong,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,22,Nathan Redmond,9,Danny Ings,7,Shane Long,7,Pedro Neto,9,Raul Jiménez,37,Adama Traoré,19,Jonny,28,Joao Moutinho,8,Ruben Neves,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,32,Leander Dendoncker,11,Rui Patricio
23,West Ham United,Everton,35,Darren Randolph,5,Pablo Zabaleta,23,Issa Diop,21,Angelo Ogbonna,3,Aaron Cresswell,11,Robert Snodgrass,16,Mark Noble,41,Declan Rice,18,Pablo Fornals,10,Manuel Lanzini,22,Sebastien Haller,27,Moise Kean,9,Dominic Calvert-Lewin,20,Bernard,8,Fabian Delph,26,Tom Davies,11,Theo Walcott,12,Lucas Digne,2,Mason Holgate,13,Yerry Mina,23,Seamus Coleman,1,Jordan Pickford
23,Newcastle United,Chelsea,1,Martin Dubravka,17,Emil Krafth,18,Federico Fernández,6,Jamaal Lascelles,2,Ciaran Clark,15,Jetro Willems,24,Miguel Almiron,14,Isaac Hayden,8,Jonjo Shelvey,10,Allan Saint-Maximin,9,Joelinton,10,Willian,9,Tammy Abraham,20,Callum Hudson-Odoi,19,Mason Mount,5,Jorginho,7,N'Golo Kanté,28,César Azpilicueta,2,Antonio Rüdiger,4,Andreas Christensen,24,Reece James,1,Kepa Arrizabalaga
23,Burnley,Leicester City,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,13,Jeff Hendrick,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,9,Chris Wood,19,Jay Rodriguez,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,26,Dennis Praet,17,Ayoze Pérez,24,Nampalys Mendy,28,Christian Fuchs,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
23,Liverpool,Manchester United,1,Alisson Becker,66,Trent Alexander-Arnold,12,Joseph Gomez,4,Virgil van Dijk,26,Andrew Robertson,15,Alex Oxlade-Chamberlain,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,9,Anthony Martial,15,Andreas Pereira,21,Daniel James,53,Brandon Williams,17,Fred,31,Nemanja Matic,29,Aaron Wan-Bissaka,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,1,David De Gea
24,AFC Bournemouth,Brighton & Hove Albion,12,Aaron Ramsdale,15,Adam Smith,2,Simon Francis,5,Nathan Aké,21,Diego Rico,22,Harry Wilson,8,Jefferson Lerma,29,Philip Billing,24,Ryan Fraser,9,Dominic Solanke,13,Callum Wilson,7,Neal Maupay,13,Pascal Gross,18,Aaron Mooy,24,Davy Pröpper,6,Dale Stephens,16,Alireza Jahanbakhsh,30,Bernardo,5,Lewis Dunk,15,Adam Webster,46,Steven Alzate,1,Mathew Ryan
24,Aston Villa,Watford,29,Pepe Reina,15,Ezri Konsa,40,Tyrone Mings,30,Kortney Hause,24,Frédéric Guilbert,11,Marvelous Nakamba,4,Danny Drinkwater,18,Matt Targett,17,Trezeguet,21,Anwar El-Ghazi,10,Jack Grealish,9,Troy Deeney,7,Gerard Deulofeu,16,Abdoulaye Doucouré,37,Roberto Pereyra,29,Étienne Capoue,14,Nathaniel Chalobah,11,Adam Masina,15,Craig Cathcart,4,Craig Dawson,6,Adrian Mariappa,26,Ben Foster
24,Crystal Palace,Southampton,31,Vicente Guaita,34,Martin Kelly,5,James Tomkins,24,Gary Cahill,44,Jairo Riedewald,8,Cheikhou Kouyaté,18,James McArthur,22,James McCarthy,9,Jordan Ayew,20,Cenk Tosun,11,Wilfried Zaha,20,Michael Obafemi,7,Shane Long,22,Nathan Redmond,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,17,Stuart Armstrong,21,Ryan Bertrand,4,Jannik Vestergaard,5,Jack Stephens,2,Cédric Soares,1,Alex McCarthy
24,Everton,Newcastle United,1,Jordan Pickford,19,Djibril Sidibé,13,Yerry Mina,2,Mason Holgate,12,Lucas Digne,11,Theo Walcott,18,Morgan Schneiderlin,8,Fabian Delph,20,Bernard,27,Moise Kean,9,Dominic Calvert-Lewin,9,Joelinton,30,Christian Atsu,43,Matthew Longstaff,36,Sean Longstaff,24,Miguel Almiron,11,Matt Ritchie,2,Ciaran Clark,6,Jamaal Lascelles,18,Federico Fernández,14,Isaac Hayden,1,Martin Dubravka
24,Sheffield United,Manchester City,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,27,Muhamed Besic,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,9,Oliver McBurnie,10,Billy Sharp,7,Raheem Sterling,9,Gabriel Jesus,26,Riyad Mahrez,11,Oleksandr Zinchenko,16,Rodri,17,Kevin De Bruyne,2,Kyle Walker,14,Aymeric Laporte,30,Nicolás Otamendi,25,Fernandinho,31,Ederson Moraes
24,Chelsea,Arsenal,1,Kepa Arrizabalaga,28,César Azpilicueta,4,Andreas Christensen,2,Antonio Rüdiger,33,Emerson,7,N'Golo Kanté,5,Jorginho,17,Mateo Kovacic,20,Callum Hudson-Odoi,9,Tammy Abraham,10,Willian,9,Alexandre Lacazette,35,Gabriel Martinelli,10,Mesut Özil,19,Nicolas Pépé,34,Granit Xhaka,11,Lucas Torreira,77,Bukayo Saka,23,David Luiz,20,Shkodran Mustafi,2,Hector Bellerin,1,Bernd Leno
24,Leicester City,West Ham United,1,Kasper Schmeichel,21,Ricardo Pereira,4,Caglar Söyüncü,6,Jonny Evans,3,Ben Chilwell,24,Nampalys Mendy,17,Ayoze Pérez,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,22,Sebastien Haller,10,Manuel Lanzini,16,Mark Noble,41,Declan Rice,11,Robert Snodgrass,26,Arthur Masuaku,3,Aaron Cresswell,21,Angelo Ogbonna,23,Issa Diop,5,Pablo Zabaleta,35,Darren Randolph
24,Tottenham Hotspur,Norwich City,1,Hugo Lloris,24,Serge Aurier,4,Toby Alderweireld,5,Jan Vertonghen,19,Ryan Sessegnon,18,Giovani Lo Celso,8,Harry Winks,20,Dele Alli,11,Erik Lamela,27,Lucas Moura,7,Heung-Min Son,22,Teemu Pukki,14,Todd Cantwell,25,Ondrej Duda,7,Lukas Rupp,23,Kenny McLean,27,Alexander Tettey,3,Sam Byram,5,Grant Hanley,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
24,Manchester United,Burnley,1,David De Gea,29,Aaron Wan-Bissaka,4,Phil Jones,5,Harry Maguire,53,Brandon Williams,17,Fred,31,Nemanja Matic,15,Andreas Pereira,8,Juan Mata,21,Daniel James,9,Anthony Martial,19,Jay Rodriguez,9,Chris Wood,11,Dwight McNeil,18,Ashley Westwood,4,Jack Cork,13,Jeff Hendrick,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
24,Wolverhampton Wanderers,Liverpool,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,7,Pedro Neto,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,15,Alex Oxlade-Chamberlain,26,Andrew Robertson,4,Virgil van Dijk,12,Joseph Gomez,66,Trent Alexander-Arnold,1,Alisson Becker
25,Leicester City,Chelsea,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,3,Ben Chilwell,20,Hamza Choudhury,17,Ayoze Pérez,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,9,Tammy Abraham,11,Pedro Rodriguez,19,Mason Mount,20,Callum Hudson-Odoi,5,Jorginho,7,N'Golo Kanté,28,César Azpilicueta,2,Antonio Rüdiger,4,Andreas Christensen,24,Reece James,13,Wilfredo Caballero
25,AFC Bournemouth,Aston Villa,12,Aaron Ramsdale,15,Adam Smith,2,Simon Francis,5,Nathan Aké,21,Diego Rico,4,Dan Gosling,8,Jefferson Lerma,29,Philip Billing,22,Harry Wilson,13,Callum Wilson,24,Ryan Fraser,10,Jack Grealish,20,Mbwana Samatta,21,Anwar El-Ghazi,18,Matt Targett,6,Douglas Luiz,11,Marvelous Nakamba,24,Frédéric Guilbert,30,Kortney Hause,40,Tyrone Mings,15,Ezri Konsa,29,Pepe Reina
25,Crystal Palace,Sheffield United,31,Vicente Guaita,2,Joel Ward,5,James Tomkins,24,Gary Cahill,3,Patrick van Aanholt,22,James McCarthy,4,Luka Milivojevic,18,James McArthur,9,Jordan Ayew,17,Christian Benteke,11,Wilfried Zaha,10,Billy Sharp,9,Oliver McBurnie,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,32,Sander Berge,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
25,Liverpool,Southampton,1,Alisson Becker,66,Trent Alexander-Arnold,12,Joseph Gomez,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,15,Alex Oxlade-Chamberlain,9,Danny Ings,7,Shane Long,22,Nathan Redmond,23,Pierre-Emile Højbjerg,14,Oriol Romeu,12,Moussa Djenepo,21,Ryan Bertrand,35,Jan Bednarek,5,Jack Stephens,16,James Ward-Prowse,1,Alex McCarthy
25,Newcastle United,Norwich City,1,Martin Dubravka,22,DeAndre Yedlin,18,Federico Fernández,6,Jamaal Lascelles,2,Ciaran Clark,11,Matt Ritchie,24,Miguel Almiron,14,Isaac Hayden,42,Nabil Bentaleb,10,Allan Saint-Maximin,9,Joelinton,22,Teemu Pukki,14,Todd Cantwell,25,Ondrej Duda,7,Lukas Rupp,23,Kenny McLean,27,Alexander Tettey,3,Sam Byram,5,Grant Hanley,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
25,Watford,Everton,26,Ben Foster,6,Adrian Mariappa,27,Christian Kabasele,15,Craig Cathcart,11,Adam Masina,14,Nathaniel Chalobah,29,Étienne Capoue,37,Roberto Pereyra,16,Abdoulaye Doucouré,7,Gerard Deulofeu,9,Troy Deeney,7,Richarlison,9,Dominic Calvert-Lewin,17,Alex Iwobi,8,Fabian Delph,10,Gylfi Sigurdsson,11,Theo Walcott,12,Lucas Digne,13,Yerry Mina,2,Mason Holgate,19,Djibril Sidibé,1,Jordan Pickford
25,West Ham United,Brighton & Hove Albion,1,Lukasz Fabianski,24,Ryan Fredericks,23,Issa Diop,21,Angelo Ogbonna,3,Aaron Cresswell,11,Robert Snodgrass,41,Declan Rice,28,Tomas Soucek,16,Mark Noble,30,Michail Antonio,22,Sebastien Haller,17,Glenn Murray,11,Leandro Trossard,18,Aaron Mooy,13,Pascal Gross,6,Dale Stephens,24,Davy Pröpper,30,Bernardo,5,Lewis Dunk,15,Adam Webster,22,Martin Montoya,1,Mathew Ryan
25,Manchester United,Wolverhampton Wanderers,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,15,Andreas Pereira,17,Fred,8,Juan Mata,18,Bruno Fernandes,21,Daniel James,9,Anthony Martial,18,Diogo Jota,9,Raul Jiménez,37,Adama Traoré,19,Jonny,28,Joao Moutinho,8,Ruben Neves,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,15,Willy Boly,11,Rui Patricio
25,Burnley,Arsenal,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,13,Jeff Hendrick,4,Jack Cork,18,Ashley Westwood,11,Dwight McNeil,19,Jay Rodriguez,9,Chris Wood,9,Alexandre Lacazette,14,Pierre-Emerick Aubameyang,10,Mesut Özil,35,Gabriel Martinelli,34,Granit Xhaka,29,Matteo Guendouzi,77,Bukayo Saka,23,David Luiz,20,Shkodran Mustafi,2,Hector Bellerin,1,Bernd Leno
25,Tottenham Hotspur,Manchester City,1,Hugo Lloris,24,Serge Aurier,4,Toby Alderweireld,6,Davinson Sánchez,39,Japhet Tanganga,18,Giovani Lo Celso,8,Harry Winks,7,Heung-Min Son,20,Dele Alli,23,Steven Bergwijn,27,Lucas Moura,7,Raheem Sterling,10,Sergio Agüero,26,Riyad Mahrez,8,Ilkay Gündogan,16,Rodri,17,Kevin De Bruyne,11,Oleksandr Zinchenko,25,Fernandinho,30,Nicolás Otamendi,2,Kyle Walker,31,Ederson Moraes
26,Everton,Crystal Palace,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,5,Michael Keane,12,Lucas Digne,11,Theo Walcott,10,Gylfi Sigurdsson,18,Morgan Schneiderlin,20,Bernard,7,Richarlison,9,Dominic Calvert-Lewin,11,Wilfried Zaha,17,Christian Benteke,9,Jordan Ayew,18,James McArthur,4,Luka Milivojevic,22,James McCarthy,3,Patrick van Aanholt,24,Gary Cahill,5,James Tomkins,2,Joel Ward,31,Vicente Guaita
26,Brighton & Hove Albion,Watford,1,Mathew Ryan,21,Ezequiel Schelotto,4,Shane Duffy,5,Lewis Dunk,33,Daniel Burn,24,Davy Pröpper,18,Aaron Mooy,20,Solly March,13,Pascal Gross,11,Leandro Trossard,17,Glenn Murray,9,Troy Deeney,7,Gerard Deulofeu,16,Abdoulaye Doucouré,37,Roberto Pereyra,19,Will Hughes,29,Étienne Capoue,11,Adam Masina,15,Craig Cathcart,27,Christian Kabasele,6,Adrian Mariappa,26,Ben Foster
26,Sheffield United,AFC Bournemouth,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,32,Sander Berge,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,10,Billy Sharp,9,Oliver McBurnie,13,Callum Wilson,24,Ryan Fraser,4,Dan Gosling,6,Andrew Surman,29,Philip Billing,22,Harry Wilson,21,Diego Rico,5,Nathan Aké,2,Simon Francis,15,Adam Smith,12,Aaron Ramsdale
26,Wolverhampton Wanderers,Leicester City,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,15,Willy Boly,2,Matt Doherty,8,Ruben Neves,27,Romain Saiss,19,Jonny,7,Pedro Neto,18,Diogo Jota,9,Raul Jiménez,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,8,Youri Tielemans,17,Ayoze Pérez,20,Hamza Choudhury,3,Ben Chilwell,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
26,Southampton,Burnley,1,Alex McCarthy,24,Kyle Walker-Peters,5,Jack Stephens,4,Jannik Vestergaard,21,Ryan Bertrand,17,Stuart Armstrong,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,19,Sofiane Boufal,9,Danny Ings,7,Shane Long,19,Jay Rodriguez,9,Chris Wood,11,Dwight McNeil,4,Jack Cork,18,Ashley Westwood,13,Jeff Hendrick,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,26,Phil Bardsley,1,Nick Pope
26,Norwich City,Liverpool,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,5,Grant Hanley,3,Sam Byram,27,Alexander Tettey,23,Kenny McLean,7,Lukas Rupp,25,Ondrej Duda,14,Todd Cantwell,22,Teemu Pukki,15,Alex Oxlade-Chamberlain,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,8,Naby Keita,26,Andrew Robertson,4,Virgil van Dijk,12,Joseph Gomez,66,Trent Alexander-Arnold,1,Alisson Becker
26,Aston Villa,Tottenham Hotspur,29,Pepe Reina,15,Ezri Konsa,22,Björn Engels,30,Kortney Hause,24,Frédéric Guilbert,4,Danny Drinkwater,6,Douglas Luiz,18,Matt Targett,21,Anwar El-Ghazi,20,Mbwana Samatta,10,Jack Grealish,7,Heung-Min Son,23,Steven Bergwijn,20,Dele Alli,27,Lucas Moura,8,Harry Winks,15,Eric Dier,33,Ben Davies,6,Davinson Sánchez,4,Toby Alderweireld,24,Serge Aurier,1,Hugo Lloris
26,Arsenal,Newcastle United,1,Bernd Leno,2,Hector Bellerin,20,Shkodran Mustafi,23,David Luiz,77,Bukayo Saka,8,Daniel Ceballos,34,Granit Xhaka,19,Nicolas Pépé,10,Mesut Özil,14,Pierre-Emerick Aubameyang,30,Edward Nketiah,9,Joelinton,10,Allan Saint-Maximin,42,Nabil Bentaleb,36,Sean Longstaff,24,Miguel Almiron,28,Danny Rose,2,Ciaran Clark,6,Jamaal Lascelles,18,Federico Fernández,23,Valentino Lazaro,1,Martin Dubravka
26,Chelsea,Manchester United,13,Wilfredo Caballero,24,Reece James,4,Andreas Christensen,2,Antonio Rüdiger,28,César Azpilicueta,7,N'Golo Kanté,5,Jorginho,17,Mateo Kovacic,10,Willian,23,Michy Batshuayi,11,Pedro Rodriguez,9,Anthony Martial,21,Daniel James,18,Bruno Fernandes,53,Brandon Williams,17,Fred,31,Nemanja Matic,29,Aaron Wan-Bissaka,23,Luke Shaw,5,Harry Maguire,3,Eric Bailly,1,David De Gea
26,Manchester City,West Ham United,31,Ederson Moraes,2,Kyle Walker,30,Nicolás Otamendi,14,Aymeric Laporte,22,Benjamin Mendy,17,Kevin De Bruyne,16,Rodri,21,David Silva,20,Bernardo Silva,10,Sergio Agüero,9,Gabriel Jesus,30,Michail Antonio,11,Robert Snodgrass,16,Mark Noble,28,Tomas Soucek,41,Declan Rice,26,Arthur Masuaku,3,Aaron Cresswell,21,Angelo Ogbonna,23,Issa Diop,24,Ryan Fredericks,1,Lukasz Fabianski
27,Chelsea,Tottenham Hotspur,13,Wilfredo Caballero,28,César Azpilicueta,4,Andreas Christensen,2,Antonio Rüdiger,24,Reece James,5,Jorginho,17,Mateo Kovacic,3,Marcos Alonso,8,Ross Barkley,19,Mason Mount,18,Olivier Giroud,23,Steven Bergwijn,27,Lucas Moura,33,Ben Davies,18,Giovani Lo Celso,8,Harry Winks,28,Tanguy Ndombélé,39,Japhet Tanganga,5,Jan Vertonghen,4,Toby Alderweireld,6,Davinson Sánchez,1,Hugo Lloris
27,Burnley,AFC Bournemouth,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,13,Jeff Hendrick,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,19,Jay Rodriguez,27,Matej Vydra,7,Joshua King,13,Callum Wilson,22,Harry Wilson,4,Dan Gosling,29,Philip Billing,6,Andrew Surman,15,Adam Smith,3,Steve Cook,2,Simon Francis,17,Jack Stacey,12,Aaron Ramsdale
27,Crystal Palace,Newcastle United,31,Vicente Guaita,2,Joel Ward,6,Scott Dann,24,Gary Cahill,3,Patrick van Aanholt,8,Cheikhou Kouyaté,18,James McArthur,22,James McCarthy,9,Jordan Ayew,17,Christian Benteke,11,Wilfried Zaha,9,Joelinton,10,Allan Saint-Maximin,42,Nabil Bentaleb,36,Sean Longstaff,24,Miguel Almiron,28,Danny Rose,5,Fabian Schär,6,Jamaal Lascelles,18,Federico Fernández,23,Valentino Lazaro,1,Martin Dubravka
27,Sheffield United,Brighton & Hove Albion,1,Dean Henderson,2,George Baldock,6,Chris Basham,12,John Egan,5,Jack O'Connell,3,Enda Stevens,32,Sander Berge,16,Oliver Norwood,4,John Fleck,10,Billy Sharp,9,Oliver McBurnie,18,Aaron Mooy,17,Glenn Murray,7,Neal Maupay,33,Daniel Burn,24,Davy Pröpper,8,Yves Bissouma,21,Ezequiel Schelotto,15,Adam Webster,5,Lewis Dunk,4,Shane Duffy,1,Mathew Ryan
27,Southampton,Aston Villa,1,Alex McCarthy,16,James Ward-Prowse,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,17,Stuart Armstrong,27,William Smallbone,23,Pierre-Emile Højbjerg,12,Moussa Djenepo,7,Shane Long,9,Danny Ings,10,Jack Grealish,20,Mbwana Samatta,21,Anwar El-Ghazi,18,Matt Targett,6,Douglas Luiz,11,Marvelous Nakamba,24,Frédéric Guilbert,30,Kortney Hause,40,Tyrone Mings,15,Ezri Konsa,29,Pepe Reina
27,Leicester City,Manchester City,1,Kasper Schmeichel,4,Caglar Söyüncü,6,Jonny Evans,28,Christian Fuchs,21,Ricardo Pereira,10,James Maddison,8,Youri Tielemans,26,Dennis Praet,3,Ben Chilwell,14,Kelechi Iheanacho,9,Jamie Vardy,10,Sergio Agüero,20,Bernardo Silva,17,Kevin De Bruyne,8,Ilkay Gündogan,26,Riyad Mahrez,16,Rodri,22,Benjamin Mendy,14,Aymeric Laporte,25,Fernandinho,2,Kyle Walker,31,Ederson Moraes
27,Manchester United,Watford,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,17,Fred,31,Nemanja Matic,26,Mason Greenwood,18,Bruno Fernandes,21,Daniel James,9,Anthony Martial,9,Troy Deeney,7,Gerard Deulofeu,16,Abdoulaye Doucouré,37,Roberto Pereyra,19,Will Hughes,29,Étienne Capoue,11,Adam Masina,15,Craig Cathcart,27,Christian Kabasele,4,Craig Dawson,26,Ben Foster
